"codigo_linha","nome_linha","categoria","cor","apenas_cartao","geojson"
"646","POMPEIA/JANAINA","ALIMENTADOR","LARANJA","N","{""type"":""MultiLineString"",""coordinates"":[[[-49.3248787482124,-25.5877301585834],[-49.3179531721997,-25.5855064950778],[-49.3181908203036,-25.5846603351181],[-49.3176952389275,-25.5832738047254],[-49.3176753080166,-25.58211473651],[-49.3175190603745,-25.5813359791454],[-49.317527694829,-25.5806355198862],[-49.3174695373338,-25.5803551840267],[-49.3169699448613,-25.5789339940834],[-49.316657873977,-25.5776706226595],[-49.3165989053947,-25.5772771576845],[-49.3166391856747,-25.5749592693336],[-49.3162821836832,-25.5732360125877],[-49.3162598780205,-25.5728611210202],[-49.3165433515088,-25.571315201179],[-49.3164485889145,-25.5711157924863],[-49.3160514686445,-25.5706200351631],[-49.3150070120094,-25.5695058125554],[-49.3145037478722,-25.5690387543752],[-49.3144169243322,-25.5687708857295],[-49.3144387219083,-25.5684776281443],[-49.3147748641412,-25.5677208437767],[-49.314768694842,-25.5674498392813],[-49.3145608185431,-25.566463862554],[-49.3145672508656,-25.5660486214719],[-49.3151158743331,-25.5652229945811],[-49.3151586256428,-25.5646446125609],[-49.3154394497216,-25.5640078182987],[-49.3154365980497,-25.5635373745883],[-49.3151975071299,-25.5624227448432],[-49.3151995149488,-25.5618579787057],[-49.3150298472897,-25.5608134971215],[-49.3149058903869,-25.560520364998],[-49.3147975064659,-25.5603852834525],[-49.3127095581019,-25.562528839477],[-49.312788236445,-25.5632545929682],[-49.3089260038919,-25.5635409613712],[-49.3088033785185,-25.5637117715806],[-49.3093050391048,-25.5653750302935],[-49.3091929321318,-25.5654551773775],[-49.309081529062,-25.5654378328962],[-49.3090079304684,-25.565320862237],[-49.3090467973895,-25.5650278901233],[-49.3078624722277,-25.5612436526207],[-49.3074726566158,-25.5603118385843],[-49.3073244588894,-25.5601186464875],[-49.306853134548,-25.5593249954063],[-49.3065721042908,-25.5587114904953],[-49.3058549804642,-25.5557909811083],[-49.3055134762647,-25.5549735777359],[-49.3051031886332,-25.5533355961174],[-49.3036781445907,-25.5471074534347],[-49.3035768596944,-25.5462193170021],[-49.3034337956387,-25.5454858261114],[-49.3033890958453,-25.5454278566216],[-49.300846478818,-25.5347463493859],[-49.2993908920459,-25.5307861464256],[-49.2984908675328,-25.5284092034821],[-49.2981017137364,-25.5276326010767],[-49.2946197135406,-25.521952578785],[-49.2939574085441,-25.5211388022747],[-49.2937894836625,-25.5211111280244],[-49.2920251492539,-25.5216840064403],[-49.2920738980584,-25.5219752082917],[-49.293262896293,-25.5238301045957],[-49.2941827839713,-25.5231426902543],[-49.294598843553,-25.5227469633434],[-49.2952048613498,-25.522044839622],[-49.2953241172832,-25.5218450850328],[-49.2953623284253,-25.5216285852794],[-49.2955214332944,-25.5158234126124],[-49.2955018200897,-25.5155046202193],[-49.2954095020035,-25.5152696508431],[-49.2952912921609,-25.5151919269159],[-49.2937499185279,-25.5151644583399],[-49.2941310814584,-25.5141417029905],[-49.2942287895085,-25.513641682279],[-49.2942545487367,-25.5118058583107],[-49.2947557839507,-25.5118131068137],[-49.2949139575445,-25.5118164674081],[-49.2948842375643,-25.5129781040702]]]}"
"671","PORTÃO","CONVENCIONAL","AMARELA","S","{""type"":""MultiLineString"",""coordinates"":[[[-49.2741523714604,-25.4368135058269],[-49.2744782022565,-25.4369388451991],[-49.2747908944557,-25.4363038850907],[-49.2736307895612,-25.4365990144679],[-49.2727360611033,-25.4384111217782],[-49.2699505242009,-25.4442130092159],[-49.2852894926168,-25.45016303259],[-49.2842751056408,-25.4523579520629],[-49.2845408135576,-25.4537104124328],[-49.2864467133465,-25.4577390465298],[-49.2897943706979,-25.4648306186384],[-49.2904962442206,-25.4663220508281],[-49.2896775002994,-25.4681609160006],[-49.2911437921373,-25.4714775811943],[-49.2899555768827,-25.4742862348874],[-49.2935668834702,-25.4757277758125],[-49.2957086988599,-25.4757026076667],[-49.2968108235993,-25.4757263905347],[-49.2967421942394,-25.479507239087],[-49.3127628900702,-25.4797768509798],[-49.3127256911052,-25.4825631082492],[-49.3111291630874,-25.4825454886841],[-49.3111036143043,-25.4836234160448],[-49.3118879419285,-25.4833695932628],[-49.3129448174721,-25.4833532822973],[-49.3136711851657,-25.4836502482801],[-49.3129448174721,-25.4833532822973],[-49.3118879419285,-25.4833695932628],[-49.3111036143043,-25.4836234160448],[-49.3111291630874,-25.4825454886841]]]}"
"612","PORTÃO / CIC","ALIMENTADOR","LARANJA","N","{""type"":""MultiLineString"",""coordinates"":[[[-49.3243907187492,-25.5115538404043],[-49.3239270837511,-25.5116811835493],[-49.3238656134823,-25.5118030667329],[-49.3238938197319,-25.5118775634637],[-49.3241170146563,-25.5119304416107],[-49.3250153790841,-25.5116872605691],[-49.3250531878683,-25.5116305132422],[-49.3250006527188,-25.5114496000053],[-49.3250173507619,-25.511346342298],[-49.325855543844,-25.5111083332815],[-49.3263202097723,-25.5109901261351],[-49.3238162795063,-25.5035404314016],[-49.3234011108789,-25.5036762157527],[-49.3214883499809,-25.4978135862172],[-49.3212339856454,-25.4966085519045],[-49.3213620247923,-25.4954582175501],[-49.3232265796194,-25.4956715187653],[-49.3249513315211,-25.495193193788],[-49.3143691840889,-25.4795839414081],[-49.3141518682295,-25.4793960104547],[-49.313811693385,-25.4796092782685],[-49.2968262115173,-25.4793272960383],[-49.2968961222982,-25.4768954717988],[-49.2969151339516,-25.4758187584197],[-49.2969076340138,-25.4758186713537],[-49.2935432137474,-25.4758191631548],[-49.292117436893,-25.4752420748062],[-49.291714408219,-25.4755650645591],[-49.2924744698072,-25.4759023357192],[-49.2923175287492,-25.4762815461084]]]}"
"616","PORTAO / STA. BERNADETHE - L. VERDE","ALIMENTADOR","LARANJA","S","{""type"":""MultiLineString"",""coordinates"":[[[-49.2923175287492,-25.4762815461084],[-49.2924744698072,-25.4759023357192],[-49.291714408219,-25.4755650645591],[-49.2909672867347,-25.4761663404173],[-49.2907030362778,-25.4763872104943],[-49.2892506123926,-25.475125751243],[-49.2879198331986,-25.474623597559],[-49.2874517973948,-25.4756862863696],[-49.2742424167124,-25.4706580268251],[-49.2762928402523,-25.4662287629544],[-49.2742312340327,-25.4643581541051],[-49.272860648152,-25.4673508152196],[-49.2704054891265,-25.4652039083017],[-49.2696899650497,-25.4666017994403],[-49.2683657302205,-25.4660993711375],[-49.2674040117208,-25.4680352363502],[-49.2660998935917,-25.467515000022],[-49.2653243229949,-25.4692464363647],[-49.2638660458066,-25.4686583472264],[-49.2631393955671,-25.4702336147716],[-49.2636802807552,-25.4704186993941],[-49.2629326030584,-25.4727696343018],[-49.2589790710214,-25.4753968660306],[-49.2584572407091,-25.4747631261798]]]}"
"718","PORTO BELO","ALIMENTADOR","LARANJA","N","{""type"":""MultiLineString"",""coordinates"":[[[-49.3269477135132,-25.4772383027531],[-49.3276036044629,-25.4771450340172],[-49.3276939767803,-25.4770993490993],[-49.3277911691668,-25.4769879804093],[-49.3279061504075,-25.4769317244443],[-49.3280846359178,-25.4769926681033],[-49.3282834482741,-25.4780049231793],[-49.3300993999316,-25.4785835180898],[-49.3319621990568,-25.4780363043981],[-49.3346276083062,-25.477391319739],[-49.3368409513895,-25.476995287075],[-49.339171495301,-25.4777890214043],[-49.3394251748373,-25.4780178665729],[-49.3456520858585,-25.4780263278209],[-49.3458216515871,-25.4783439438742],[-49.3459048014217,-25.4790396937989],[-49.3467105485575,-25.4792992150838],[-49.3457924078574,-25.4826782991842],[-49.3453722067676,-25.4840791450442],[-49.3445122283429,-25.4870404143413],[-49.3440340760857,-25.4869295902215],[-49.3439471754298,-25.4872108449553]]]}"
"171","PRIMAVERA","CONVENCIONAL","AMARELA","N","{""type"":""MultiLineString"",""coordinates"":[[[-49.2925662533562,-25.3785798827162],[-49.2925633669494,-25.3793717715358],[-49.2919292046169,-25.3805390814564],[-49.2908214440772,-25.3804358468719],[-49.2904403136604,-25.3815326243609],[-49.2883637196161,-25.3822791516366],[-49.2878281641772,-25.3829442155382],[-49.2864078934849,-25.3838222956548],[-49.2849306023904,-25.3847087424614],[-49.2842033021545,-25.3860345149708],[-49.2820794463323,-25.3857666738062],[-49.283271189329,-25.3890845240895],[-49.2837799028499,-25.3899352807665],[-49.2831516270176,-25.3909543341215],[-49.2828761033992,-25.392784383636],[-49.2836696658656,-25.3934214962105],[-49.2853617496562,-25.3951664655787],[-49.2857648277555,-25.3959235805607],[-49.2864647074377,-25.3961270852796],[-49.2875297543142,-25.3964424828061],[-49.2877058791621,-25.3969203818344],[-49.2882407959689,-25.3983225404505],[-49.2869973674921,-25.3996912878592],[-49.285257225806,-25.4008974300511],[-49.2835328032177,-25.4017010442226],[-49.2824006171812,-25.4032110917527],[-49.282339247736,-25.4040429950957],[-49.2831385681607,-25.4081663269511],[-49.2806028848455,-25.4116827659398],[-49.2795793357553,-25.4129081261022],[-49.2791617442344,-25.4143034124833],[-49.2791941858152,-25.4145119760237],[-49.275671388536,-25.415226135896],[-49.2756501692327,-25.4160408565675],[-49.2740367938197,-25.4164203006971],[-49.274471747765,-25.4181355131867],[-49.2746011356639,-25.4205117776875],[-49.274509000531,-25.4215993020997],[-49.2742141204985,-25.4235629248953],[-49.2727431534104,-25.42380969959],[-49.2735782271374,-25.4275032942836],[-49.2730600946626,-25.4287862964662],[-49.2726329723321,-25.4286591895674]]]}"
"632","QUARTEL GENERAL","ALIMENTADOR","LARANJA","S","{""type"":""MultiLineString"",""coordinates"":[[[-49.2951316693623,-25.5121206393924],[-49.2951403227571,-25.5118172664916],[-49.2955278084373,-25.5118266307632],[-49.295710253317,-25.5118712648686],[-49.2957275543162,-25.5119860629652],[-49.2956684350517,-25.5135455940849],[-49.2956482145566,-25.514339758285],[-49.2989567880069,-25.5144104205163],[-49.2987971215277,-25.5209694534568],[-49.2998096400505,-25.5226222934751],[-49.3050690152231,-25.5205281080191],[-49.3062025064119,-25.5200834011123],[-49.3065031475895,-25.5199016550349],[-49.307353745258,-25.5189380755186],[-49.3083811559143,-25.5186222581147],[-49.3091886357591,-25.5201239679483],[-49.3006655763989,-25.5240473600368],[-49.302646681074,-25.5275590211216],[-49.3005279391829,-25.5295715025449]]]}"
"168","RAPOSO TAVARES","CONVENCIONAL","AMARELA","F","{""type"":""MultiLineString"",""coordinates"":[[[-49.2726329723321,-25.4286591895674],[-49.2710435874777,-25.4281952967525],[-49.2711716456482,-25.4300789534617],[-49.2722841918285,-25.4304159895308],[-49.2727453884632,-25.4295143463675],[-49.2784577592997,-25.4316294436772],[-49.2826534217288,-25.4228444522644],[-49.2834855827495,-25.4226793856254],[-49.282817054212,-25.4202214551826],[-49.2904762411561,-25.418605372095],[-49.2893830166352,-25.4143942242451],[-49.2911432337339,-25.4126287164094],[-49.2919434119187,-25.4107752367166],[-49.2914942581753,-25.4091170078197],[-49.2925483506578,-25.4076923151241],[-49.2905944725929,-25.4051100292777],[-49.2917811098311,-25.4041887850223],[-49.292151191233,-25.4033740778278],[-49.293211245473,-25.4021791213458],[-49.2944683922578,-25.4011107200403],[-49.2952383576173,-25.4001271011755],[-49.2962249055558,-25.399641609816],[-49.2970160095834,-25.3987092270407],[-49.2965209727066,-25.3974862228431],[-49.2957677675193,-25.3969824827185],[-49.2953337185712,-25.3961385876475],[-49.2945313790794,-25.395703188587],[-49.2956553882711,-25.3941261241419],[-49.2954931276925,-25.3935918899386],[-49.2970431040103,-25.391351788924],[-49.2988351030309,-25.3887350524022],[-49.3005188407569,-25.3881992959842],[-49.3012739760128,-25.3877807803653],[-49.302108108943,-25.3873961815777],[-49.3039348688415,-25.386426330526],[-49.3038357870463,-25.3855476397294],[-49.3040658257348,-25.384962621107],[-49.3034772996171,-25.3841957407682],[-49.3048825746274,-25.3843790837134],[-49.3072840657472,-25.383952659497],[-49.3084945979863,-25.3838603008458],[-49.3093630103572,-25.3836114872173],[-49.3102728307508,-25.3836315457514],[-49.3119729611555,-25.3823732682449],[-49.313107075341,-25.3811405547636],[-49.3157013002382,-25.3794146800979],[-49.3160289325076,-25.3783782072965],[-49.3172588832578,-25.3772069064454],[-49.3192020511948,-25.375138078244],[-49.3197496920861,-25.3735588455944],[-49.319850812516,-25.3724994111677],[-49.3202064581515,-25.3722508334004],[-49.321253305471,-25.3716083227249],[-49.3220193568985,-25.3709429639063],[-49.323262775427,-25.3694112020343],[-49.3256784054693,-25.368713835837],[-49.3268378964297,-25.367738785132],[-49.3273811539905,-25.3660073533267],[-49.3280020234777,-25.3638395046573],[-49.3288771116522,-25.3620520375339],[-49.3288441306593,-25.3605117115462],[-49.3299900792352,-25.3595063122456],[-49.3311857291353,-25.358900617421],[-49.3330284118632,-25.357379653052]]]}"
"X14","REFORÇO HAUER","ALIMENTADOR","LARANJA","N","{""type"":""MultiLineString"",""coordinates"":[[[-49.2079095248902,-25.492213916259],[-49.209937708794,-25.4982632488555],[-49.2083447767945,-25.5007776024888],[-49.2090774213576,-25.5016316026249],[-49.2096283763003,-25.5022851777617],[-49.2111973502859,-25.5006778655562],[-49.2128444357345,-25.4990145126449],[-49.2164002553049,-25.4967180706903],[-49.216656203667,-25.4965559844556],[-49.2168609057694,-25.4964235440803],[-49.2218666447119,-25.4911820599632],[-49.2230599183094,-25.4889062183346],[-49.2231283792854,-25.484334195583],[-49.2233336046005,-25.4836167417647],[-49.2245492564836,-25.4804047517882],[-49.2257775469714,-25.4784569164327],[-49.2277146092779,-25.4758734277897],[-49.2303454698695,-25.4743644689138],[-49.2330872665857,-25.4739400224605],[-49.2351340011528,-25.4726078576542],[-49.2356869121834,-25.4725229316108],[-49.2367714899268,-25.471084899039],[-49.2399940779221,-25.4765185659862],[-49.2410364994176,-25.4772139154944],[-49.2413186886959,-25.477350374001],[-49.2422294577844,-25.4777617395109],[-49.2423035271721,-25.4776192280127],[-49.2446292590204,-25.4785554380193],[-49.2480161510888,-25.4799266897038],[-49.2474401375093,-25.4810864428626],[-49.2470861449889,-25.4810824151185],[-49.2467721823563,-25.4817244042483]]]}"
"539","REFORÇO TERMINAL","ALIMENTADOR","LARANJA","N","{""type"":""MultiLineString"",""coordinates"":[[[-49.2513385429883,-25.5269007236912],[-49.251390335477,-25.5270810670544],[-49.2515938558608,-25.526981299564],[-49.2503440427925,-25.5258583506224],[-49.2494543326508,-25.5252312474812],[-49.2487227183822,-25.5250120138152],[-49.2478367740428,-25.5250637971029],[-49.247091730305,-25.5249281942283],[-49.2317092658304,-25.5186949426535],[-49.2306016473361,-25.5182435391391],[-49.2314212033769,-25.5166464819463],[-49.2310133223255,-25.5164832542577],[-49.2306575536097,-25.5171825940021]]]}"
"685","RIO BONITO / CIC","ALIMENTADOR","LARANJA","N","{""type"":""MultiLineString"",""coordinates"":[[[-49.3243907187492,-25.5115538404043],[-49.3239270837511,-25.5116811835493],[-49.3238656134823,-25.5118030667329],[-49.3238938197319,-25.5118775634637],[-49.3241170146563,-25.5119304416107],[-49.3250661123687,-25.5116733219431],[-49.3250971908345,-25.5117802455709],[-49.3251606942838,-25.5117912324987],[-49.3256144365682,-25.5116976594043],[-49.3256577128137,-25.511874833762],[-49.3273133695721,-25.5115192408079],[-49.3282700109709,-25.5117304226589],[-49.3310222820297,-25.5131636671671],[-49.3264145913316,-25.5168405659111],[-49.3263882370506,-25.5173712726849],[-49.3273136724729,-25.5181104446629],[-49.3277556296175,-25.5187437541286],[-49.328919046336,-25.5202923975924],[-49.3294531501946,-25.52066974694],[-49.3304945306383,-25.5193908086732],[-49.3313411687265,-25.5196508485827],[-49.3344483129421,-25.5197993646861],[-49.3337578274192,-25.5211278392731],[-49.3306673104207,-25.524857796445],[-49.326349486522,-25.5295189877761],[-49.3247720885532,-25.5305273149891],[-49.3166371650402,-25.5342171953527],[-49.3172279234267,-25.5351442763049],[-49.3152627064142,-25.5366434646364],[-49.3127872894072,-25.5395490400324],[-49.3125614659006,-25.5406097434647],[-49.3129053237424,-25.5417557727184],[-49.3142640364048,-25.5431795617295],[-49.318335571657,-25.5463623626165],[-49.3334200670024,-25.5521003128978],[-49.3330261414586,-25.552780306307],[-49.3326283412096,-25.5538271788028],[-49.332920828235,-25.5552428030699],[-49.3309075498094,-25.5593112227195],[-49.3288109316898,-25.5634793970128],[-49.3289954371904,-25.563836149023],[-49.3285605664139,-25.5643597611945],[-49.3287507548193,-25.5646955943426],[-49.3314076494427,-25.5691136115365],[-49.3322670297185,-25.5693061839945],[-49.3318085246941,-25.5703161015707],[-49.3323678476839,-25.5735757336898],[-49.328429087104,-25.57417268667],[-49.3320063209129,-25.5772131303604],[-49.3370389600331,-25.5819403925829],[-49.3379222890494,-25.5851747644542],[-49.3405989578695,-25.5956506139311],[-49.3448100789071,-25.5947575931521],[-49.3447127803248,-25.5943679598022],[-49.3448100789071,-25.5947575931521]]]}"
"636","RIO NEGRO","ALIMENTADOR","LARANJA","N","{""type"":""MultiLineString"",""coordinates"":[[[-49.2906663526865,-25.5451331932674],[-49.2907269538437,-25.5445493800773],[-49.2916326912252,-25.5446332838512],[-49.2919279758628,-25.5447886339496],[-49.293979363944,-25.5449760361073],[-49.2941965203979,-25.5440779300129],[-49.2893692102557,-25.5435692428125],[-49.2888142699951,-25.5435968065285],[-49.2878862257642,-25.5434576212065],[-49.2876123608338,-25.545046805943],[-49.278376380071,-25.5437141872062],[-49.2780606976414,-25.5435283458015],[-49.282673259135,-25.5364557212482],[-49.285905861357,-25.5353062549577],[-49.2875002896073,-25.5314032568886],[-49.2918828889675,-25.5279094216115],[-49.2923855191495,-25.5275054583183],[-49.2925587989178,-25.5271217861349],[-49.2925875136367,-25.527051137966],[-49.2925010996341,-25.5267055575053],[-49.2921275543889,-25.5261408435865],[-49.2920216241599,-25.5257920758374],[-49.2920424139525,-25.5254754265063],[-49.2921378499891,-25.5251837280191],[-49.292743798835,-25.5243041966109],[-49.292929597714,-25.5240786203365],[-49.293262896293,-25.5238301045957],[-49.2941827839713,-25.5231426902543],[-49.294598843553,-25.5227469633434],[-49.2952048613498,-25.522044839622],[-49.2953241172832,-25.5218450850328],[-49.2953623284253,-25.5216285852794],[-49.2955214332944,-25.5158234126124],[-49.2955018200897,-25.5155046202193],[-49.2954095020035,-25.5152696508431],[-49.2952912921609,-25.5151919269159],[-49.2937499185279,-25.5151644583399],[-49.2941310814584,-25.5141417029905],[-49.2942287895085,-25.513641682279],[-49.2944042646255,-25.5135003540628],[-49.2945657002181,-25.5134527401555],[-49.2947938233013,-25.5135258663735],[-49.2950879023644,-25.5135304924266],[-49.2951353115487,-25.5119667524694]]]}"
"827","RIVIERA","ALIMENTADOR","LARANJA","F","{""type"":""MultiLineString"",""coordinates"":[[[-49.376378076695,-25.4332355617518],[-49.3754778748178,-25.4331841311503],[-49.3732166518026,-25.4324927832264],[-49.3722705069696,-25.4325957795547],[-49.3715505069275,-25.4325229996686],[-49.3721737909674,-25.4348705075916],[-49.3703035629767,-25.4353491323865],[-49.3704534654717,-25.4362053843096],[-49.3694050126474,-25.4361449138973],[-49.3692265175467,-25.4374126109888],[-49.3671213732754,-25.4379019719579],[-49.3654736606989,-25.4376961904531],[-49.3651272242578,-25.4400582924661],[-49.366622767331,-25.4402225537068],[-49.3698002228933,-25.4395862992925],[-49.3702627295708,-25.4413123075006],[-49.3670714433703,-25.441962839792],[-49.3676906694987,-25.4445395614399],[-49.3672496448225,-25.4450833748352],[-49.3644165365209,-25.444721753854],[-49.363804178482,-25.4485542051367],[-49.3627882920754,-25.4518687464874],[-49.3619116255317,-25.4516714808352],[-49.3629559304892,-25.4483791548009],[-49.3644471885759,-25.4379057551559],[-49.3631091218886,-25.4377645433726],[-49.3630564051741,-25.4362969136537],[-49.3615173908397,-25.4362900990666],[-49.3614676224918,-25.4378620907973],[-49.3580877649964,-25.4378243440577],[-49.3580439352126,-25.4401914713931],[-49.3550240839124,-25.440153705524],[-49.3549291222298,-25.4408663269442],[-49.3539635604062,-25.4416141937368],[-49.3533633309699,-25.4418320420233],[-49.3524308326725,-25.4427935355184],[-49.3510971522549,-25.4421271388719],[-49.3499918005062,-25.4417889399964],[-49.3485694027615,-25.4416773970536],[-49.3485690337966,-25.4415647447964],[-49.3478229028246,-25.4414356710715],[-49.347336215912,-25.4413776468891],[-49.3453700938141,-25.4413550087918],[-49.3452230867745,-25.4413049450457],[-49.3448635742773,-25.4416605101384],[-49.3466874605703,-25.4416798258675]]]}"
